authors,title,journal,doc_type,total_cited,doi,doi_link,pub_year,is_climate,dropped,dropped_why,data_statement,code_statement,data_statement_where,code_statement_where,data_open,code_open,data_repo,code_repo,data_included,data_limitation_other,code_included,data_reasons,code_reasons,notes
"Rahman, MM; Bodrud-Doza, M; Shammi, M; Islam, ARMT; Khan, ASM","COVID-19 pandemic, dengue epidemic, and climate change vulnerability in Bangladesh: Scenario assessment for strategic management and policy implications",ENVIRONMENTAL RESEARCH,Article,24,10.1016/j.envres.2020.110303,http://dx.doi.org/10.1016/j.envres.2020.110303,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Alengebawy, A; Mohamed, BA; Ghimire, N; Jin, KD; Liu, TT; Samer, M; Ai, P",Understanding the environmental impacts of biogas utilization for energy production through life cycle assessment: An action towards reducing emissions,ENVIRONMENTAL RESEARCH,Article,21,10.1016/j.envres.2022.113632,http://dx.doi.org/10.1016/j.envres.2022.113632,2022,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"D'Amico, F; Marmiere, M; Righetti, B; Scquizzato, T; Zangrillo, A; Puglisi, R; Landoni, G",COVID-19 seasonality in temperate countries,ENVIRONMENTAL RESEARCH,Article,21,10.1016/j.envres.2021.112614,http://dx.doi.org/10.1016/j.envres.2021.112614,2022,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Khorchani, M; Nadal-Romero, E; Lasanta, T; Tague, C",Carbon sequestration and water yield tradeoffs following restoration of abandoned agricultural lands in Mediterranean mountains,ENVIRONMENTAL RESEARCH,Article,21,10.1016/j.envres.2021.112203,http://dx.doi.org/10.1016/j.envres.2021.112203,2022,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Smyth, K; Drake, J; Li, YR; Rochman, C; Van Seters, T; Passeport, E",Bioretention cells remove microplastics from urban stormwater,WATER RESEARCH,Article,61,10.1016/j.watres.2020.116785,http://dx.doi.org/10.1016/j.watres.2020.116785,2021,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Tong, YD; Xu, XW; Qi, M; Sun, JJ; Zhang, YY; Zhang, W; Wang, MZ; Wang, XJ; Zhang, Y",Lake warming intensifies the seasonal pattern of internal nutrient cycling in the eutrophic lake and potential impacts on algal blooms,WATER RESEARCH,Article,54,10.1016/j.watres.2020.116570,http://dx.doi.org/10.1016/j.watres.2020.116570,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Farago, M; Damgaard, A; Madsen, JA; Andersen, JK; Thornberg, D; Andersen, MH; Rygaard, M",From wastewater treatment to water resource recovery: Environmental and economic impacts of full-scale implementation,WATER RESEARCH,Article,45,10.1016/j.watres.2021.117554,http://dx.doi.org/10.1016/j.watres.2021.117554,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Chen, C; Sun, MZ; Liu, ZW; Zhang, J; Xiao, K; Zhang, X; Song, GQ; Chang, J; Liu, GL; Wang, H; Huang, X",Robustness of granular activated carbon-synergized anaerobic membrane bioreactor for pilot-scale application over a wide seasonal temperature change,WATER RESEARCH,Article,43,10.1016/j.watres.2020.116552,http://dx.doi.org/10.1016/j.watres.2020.116552,2021,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Alimi, OS; Farner, JM; Tufenkji, N",Exposure of nanoplastics to freeze-thaw leads to aggregation and reduced transport in model groundwater environments,WATER RESEARCH,Article,42,10.1016/j.watres.2020.116533,http://dx.doi.org/10.1016/j.watres.2020.116533,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Zhou, J; Leavitt, PR; Zhang, YB; Qin, BQ",Anthropogenic eutrophication of shallow lakes: Is it occasional?,WATER RESEARCH,Article,39,10.1016/j.watres.2022.118728,http://dx.doi.org/10.1016/j.watres.2022.118728,2022,1,,,"The underlying data used for the analysis are openly accessible online. Specifically, the NLA data set is available at https://www.epa.gov/national-aquatic-resource-surveys/nla, and the data set of EU Multi Lake Survey is available at https://portal.edirepository.org/nis/mapbrowse?packageid=edi.176.5.",Nothing,Data availability (in methods),,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
"Wang, GQ; Xia, XH; Liu, SD; Zhang, L; Zhang, SB; Wang, JF; Xi, NN; Zhang, QR",Intense methane ebullition from urban inland waters and its significant contribution to greenhouse gas emissions,WATER RESEARCH,Article,38,10.1016/j.watres.2020.116654,http://dx.doi.org/10.1016/j.watres.2020.116654,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Yuan, JJ; Liu, DY; Xiang, J; He, TH; Kang, H; Ding, WX",Methane and nitrous oxide have separated production zones and distinct emission pathways in freshwater aquaculture ponds,WATER RESEARCH,Article,37,10.1016/j.watres.2020.116739,http://dx.doi.org/10.1016/j.watres.2020.116739,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Liu, SS; Hou, JW; Suo, CY; Chen, JY; Liu, XH; Fu, R; Wu, FC",Molecular-level composition of dissolved organic matter in distinct trophic states in Chinese lakes: Implications for eutrophic lake management and the global carbon cycle,WATER RESEARCH,Article,33,10.1016/j.watres.2022.118438,http://dx.doi.org/10.1016/j.watres.2022.118438,2022,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Casagli, F; Zuccaro, G; Bernard, O; Steyer, JP; Ficara, E",ALBA: A comprehensive growth model to optimize algae-bacteria wastewater treatment in raceway ponds,WATER RESEARCH,Article,33,10.1016/j.watres.2020.116734,http://dx.doi.org/10.1016/j.watres.2020.116734,2021,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Gonzalez-Fernandez, A; Symonds, EM; Gallard-Gongora, JF; Mull, B; Lukasik, JO; Navarro, PR; Aguilar, AB; Peraud, J; Brown, ML; Alvarado, DM; Breitbart, M; Cairns, MR; Harwood, VJ","Relationships among microbial indicators of fecal pollution, microbial source tracking markers, and pathogens in Costa Rican coastal waters",WATER RESEARCH,Article,32,10.1016/j.watres.2020.116507,http://dx.doi.org/10.1016/j.watres.2020.116507,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Peng, X; Zhang, L; Li, Y; Lin, QW; He, C; Huang, SZ; Li, H; Zhang, XY; Liu, BY; Ge, FJ; Zhou, QH; Zhang, Y; Wu, ZB",The changing characteristics of phytoplankton community and biomass in subtropical shallow lakes: Coupling effects of land use patterns and lake morphology,WATER RESEARCH,Article,30,10.1016/j.watres.2021.117235,http://dx.doi.org/10.1016/j.watres.2021.117235,2021,1,1,framing not climate change focused,,,,,,,,,,,,,,
"Liu, HF; Xu, HW; Wu, Y; Ai, ZM; Zhang, JY; Liu, GB; Xue, S",Effects of natural vegetation restoration on dissolved organic matter (DOM) biodegradability and its temperature sensitivity,WATER RESEARCH,Article,30,10.1016/j.watres.2020.116792,http://dx.doi.org/10.1016/j.watres.2020.116792,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,,
"Lai, CY; Zhou, LJ; Yuan, ZG; Guo, JH","Hydrogen-driven microbial biogas upgrading: Advances, challenges and solutions",WATER RESEARCH,Article,25,10.1016/j.watres.2021.117120,http://dx.doi.org/10.1016/j.watres.2021.117120,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,,
"Meng, LZ; Zhao, ZL; Lu, LF; Zhou, J; Luo, D; Fan, R; Li, SD; Jiang, QL; Huang, T; Yang, H; Huang, CC",Source identification of particulate organic carbon using stable isotopes and n-alkanes: modeling and application,WATER RESEARCH,Article,25,10.1016/j.watres.2021.117083,http://dx.doi.org/10.1016/j.watres.2021.117083,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,,
"Chen, S; Xie, QR; Su, SH; Wu, LB; Zhong, SJ; Zhang, ZM; Ma, C; Qi, YL; Hu, W; Deng, JJ; Ren, LJ; Zhu, DQ; Guo, QJ; Liu, CQ; Jang, KS; Fu, PQ",Source and formation process impact the chemodiversity of rainwater dissolved organic matter along the Yangtze River Basin in summer,WATER RESEARCH,Article,24,10.1016/j.watres.2021.118024,http://dx.doi.org/10.1016/j.watres.2021.118024,2022,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,,
"Bartosiewicz, M; Maranger, R; Przytulska, A; Laurion, I",Effects of phytoplankton blooms on fluxes and emissions of greenhouse gases in a eutrophic lake,WATER RESEARCH,Article,24,10.1016/j.watres.2021.116985,http://dx.doi.org/10.1016/j.watres.2021.116985,2021,1,,,Nothing,Nothing,,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,,
"Kong, XZ; Seewald, M; Dadi, T; Friese, K; Mi, CX; Boehrer, B; Schultze, M; Rinke, K; Shatwell, T",Unravelling winter diatom blooms in temperate lakes using high frequency data and ecological modeling,WATER RESEARCH,Article,21,10.1016/j.watres.2020.116681,http://dx.doi.org/10.1016/j.watres.2020.116681,2021,1,,,"Data and R script for the ecological model supporting the results in this paper are available from the Zenodo online repository http://doi.org/10.5281/zenodo.4138822 (Kong, Seewald, Dadi, Friese, Mi, Boehrer, Schultze, Rinke & Shatwell, 2020). The R script can be used for testing and evaluating the ecological model developed in the present study.","Data and R script for the ecological model supporting the results in this paper are available from the Zenodo online repository http://doi.org/10.5281/zenodo.4138822 (Kong, Seewald, Dadi, Friese, Mi, Boehrer, Schultze, Rinke & Shatwell, 2020). The R script can be used for testing and evaluating the ecological model developed in the present study.",Notes,Notes,Partially Closed,Partially Closed,Zenodo,Zenodo,Raw,,Model,Nothing,Nothing,
"Huang, MT; Zhai, PM",Achieving Paris Agreement temperature goals requires carbon neutrality by middle century with far-reaching transitions in the whole society,ADVANCES IN CLIMATE CHANGE RESEARCH,Article,120,10.1016/j.accre.2021.03.004,http://dx.doi.org/10.1016/j.accre.2021.03.004,2021,,1,Not enough articles in journal sample,,,,,,,,,,,,,,Only review articles in journals with > 10 articles
"Zhang, ZQ; Wu, QB; Hou, MT; Tai, BW; An, YK",Permafrost change in Northeast China in the 1950s-2010s,ADVANCES IN CLIMATE CHANGE RESEARCH,Article,53,10.1016/j.accre.2021.01.006,http://dx.doi.org/10.1016/j.accre.2021.01.006,2021,,1,Not enough articles in journal sample,,,,,,,,,,,,,,Only review articles in journals with > 10 articles
"Tian, L; Song, QJ; Lu, JQ; Qi, Y",An integrated approach to evaluating the coupling coordination degree between low-carbon development and air quality in Chinese cities,ADVANCES IN CLIMATE CHANGE RESEARCH,Article,25,10.1016/j.accre.2021.08.001,http://dx.doi.org/10.1016/j.accre.2021.08.001,2021,,1,Not enough articles in journal sample,,,,,,,,,,,,,,Only review articles in journals with > 10 articles
"Song, X; Wang, DY; Li, F; Zeng, XD",Evaluating the performance of CMIP6 Earth system models in simulating global vegetation structure and distribution,ADVANCES IN CLIMATE CHANGE RESEARCH,Article,23,10.1016/j.accre.2021.06.008,http://dx.doi.org/10.1016/j.accre.2021.06.008,2021,,1,Not enough articles in journal sample,,,,,,,,,,,,,,Only review articles in journals with > 10 articles
"He, RX; Jin, HJ; Luo, DL; Li, XY; Zhou, CAF; Jia, N; Jin, XY; Li, XY; Che, T; Yang, X; Wang, LZ; Li, WH; Wei, CL; Chang, XL; Yu, SP","Permafrost changes in the Nanwenghe Wetlands Reserve on the southern slope of the Da Xing'anling-Yile'huli mountains, Northeast China",ADVANCES IN CLIMATE CHANGE RESEARCH,Article,20,10.1016/j.accre.2021.06.007,http://dx.doi.org/10.1016/j.accre.2021.06.007,2021,,1,Not enough articles in journal sample,,,,,,,,,,,,,,Only review articles in journals with > 10 articles
"Wang, CP; Huang, MT; Zhai, PM",Change in drought conditions and its impacts on vegetation growth over the Tibetan Plateau,ADVANCES IN CLIMATE CHANGE RESEARCH,Article,20,10.1016/j.accre.2021.04.004,http://dx.doi.org/10.1016/j.accre.2021.04.004,2021,,1,Not enough articles in journal sample,,,,,,,,,,,,,,Only review articles in journals with > 10 articles
"Guan, YR; Shan, YL; Huang, Q; Chen, HL; Wang, D; Hubacek, K",Assessment to China's Recent Emission Pattern Shifts,EARTHS FUTURE,Article,139,10.1029/2021EF002241,http://dx.doi.org/10.1029/2021EF002241,2021,1,,,"The energy statistic data are obtained from the China Energy Statistics yearbook (NBS, 2020) and the provincial corresponding statistical yearbooks. The imported electricity data are collected from the UN Comtrade Database (https://comtrade.un.org/data/) and China Electricity Statistics Yearbook 2020 (China Electricity Council, 2020). The emission factors in energy-related emission accounts are summarized in Liu et al. (2015). The country-specific electricity generation emission factors data are from the Definitive Emission Factor Database (Brander et al., 2021). The China-specific heat generation emission factor is from China Carbon Trading Market website (http://www.tanjiaoyi.com/article-914-1.html). The GDP data are collected from The World Bank website (https://data.worldbank.org/indicator/NY.GDP.MKTP.KD). All the data and results developed in this study can be downloaded freely from Carbon Emission Accounts and Data sets for emerging countries (CEADs). The national inventories are available at https://www.ceads.net/data/nation/ and the provincial inventories are available at https://www.ceads.net/data/province/.",Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
"Moustakis, Y; Papalexiou, SM; Onof, CJ; Paschalis, A","Seasonality, Intensity, and Duration of Rainfall Extremes Change in a Warmer Climate",EARTHS FUTURE,Article,54,10.1029/2020EF001824,http://dx.doi.org/10.1029/2020EF001824,2021,1,,,"All observational data are freely available and obtained by National Oceanic and Atmospheric Administration (NOAA), HPD: https://data.nodc.noaa.gov/cgi-bin/iso?id=gov.noaa.ncdc:C00127 and ISD: https://www.ncdc.noaa.gov/isddatabases sites. The High Resolution Weather Research and Forecasting (WRF) Simulations of the Current and Future Climate of North America is obtained by the Research Data Archive (RDA) of the National Center for Atmospheric Research (NCAR) (https://rda.ucar.edu/datasets/ds612.0/). All required code and rasters are publicly available in a Zenodo repository. The zenodo repository is the following: Data for “Seasonality, Intensity, and Duration of Rainfall Extremes Change in a Warmer Climate” https://zenodo.org/record/4573299#.YFM0TK8zaUl DOI: https://doi.org/10.5281/zenodo.4573299.","All observational data are freely available and obtained by National Oceanic and Atmospheric Administration (NOAA), HPD: https://data.nodc.noaa.gov/cgi-bin/iso?id=gov.noaa.ncdc:C00127 and ISD: https://www.ncdc.noaa.gov/isddatabases sites. The High Resolution Weather Research and Forecasting (WRF) Simulations of the Current and Future Climate of North America is obtained by the Research Data Archive (RDA) of the National Center for Atmospheric Research (NCAR) (https://rda.ucar.edu/datasets/ds612.0/). All required code and rasters are publicly available in a Zenodo repository. The zenodo repository is the following: Data for “Seasonality, Intensity, and Duration of Rainfall Extremes Change in a Warmer Climate” https://zenodo.org/record/4573299#.YFM0TK8zaUl DOI: https://doi.org/10.5281/zenodo.4573299.",Data Availability Statement,Data Availability Statement,Open,Open,Zenodo,Zenodo,All,,All,,,Taking authors at face value when they say all required code and rasters are available
"Luo, M; Lau, NC",Increasing Human-Perceived Heat Stress Risks Exacerbated by Urbanization in China: A Comparative Study Based on Multiple Metrics,EARTHS FUTURE,Article,53,10.1029/2020EF001848,http://dx.doi.org/10.1029/2020EF001848,2021,1,,,"Daily meteorological observations were provided by the China Meteorological Data Service Center (http://data.cma.cn). Time-varying land use/land cover maps were collected from the Data Center for Resources and Environmental Sciences, the Chinese Academy of Sciences (http://www.resdc.cn). The computation of heat stress indices has been implemented by NCAR Command Language (NCL) at https://www.ncl.ucar.edu/Document/Functions/Heat_stress/.","Daily meteorological observations were provided by the China Meteorological Data Service Center (http://data.cma.cn). Time-varying land use/land cover maps were collected from the Data Center for Resources and Environmental Sciences, the Chinese Academy of Sciences (http://www.resdc.cn). The computation of heat stress indices has been implemented by NCAR Command Language (NCL) at https://www.ncl.ucar.edu/Document/Functions/Heat_stress/.",Data Availability Statement,Data Availability Statement,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
